     1	.00300
    11	.00200
    21	.00300
    31	.00300
    41	.00300
    51	.00200
    61	.00300
    71	.00300
    81	.00200
    91	.00400
   101	.00300
   111	.00500
   121	.00300
   131	.00300
   141	.00300
   151	.00200
   161	.00300
   171	.00200
   181	.00300
   191	.00300
   201	.00300
   211	.00300
   221	.00300
   231	.00300
   241	.00300
   251	.00300
   261	.00300
   271	.00400
   281	.00200
   291	.00200
   301	.00300
   311	.00300
   321	.00300
   331	.00200
   341	.00200
   351	.00200
   361	.00300
   371	.00300
   381	.00300
   391	.00400
   401	.00300
   411	.00300
   421	.00300
   431	.00200
   441	.00300
   451	.00300
   461	.00400
   471	.00400
   481	.00400
   491	.00300
   501	.00500
   511	.00400
   521	.00400
   531	.00300
   541	.00700
   551	.01300
   561	.00800
   571	.00500
   581	.00400
   591	.00400
   601	.00400
   611	.00400
   621	.00400
   631	.00400
   641	.00400
   651	.00500
   661	.00500
   671	.00500
   681	.00400
   691	.00500
   701	.00400
   711	.00500
   721	.00400
   731	.00500
   741	.00600
   751	.00300
   761	.00500
   771	.00300
   781	.00300
   791	.00300
   801	.00300
   811	.00500
   821	.00400
   831	.00200
   841	.00400
   851	.00300
   861	.00500
   871	.00300
   881	.00400
   891	.00300
   901	.00400
   911	.00300
   921	.00400
   931	.00300
   941	.01300
   951	.12300
   961	.15000
   971	.17200
   981	.17000
   991	.14400
  1001	.17500
  1011	.10000
  1021	.16800
  1031	.15400
  1041	.14400
  1051	.16000
  1061	.15400
  1071	.17000
  1081	.15600
  1091	.15400
  1101	.13600
  1111	.16300
  1121	.16600
  1131	.15300
  1141	.16200
  1151	.16700
  1161	.15600
  1171	.16800
  1181	.16400
  1191	.17700
  1201	.18200
  1211	.16700
  1221	.17400
  1231	.19400
  1241	.16600
  1251	.16100
  1261	.14200
  1271	.11900
  1281	.10400
  1291	.12400
  1301	.14500
  1311	.15700
  1321	.16100
  1331	.21100
  1341	.17700
  1351	.17600
  1361	.15600
  1371	.14400
  1381	.16300
  1391	.15800
  1401	.13300
  1411	.14000
  1421	.13500
  1431	.12400
  1441	.16800
  1451	.13300
  1461	.22600
  1471	.15600
  1481	.15700
  1491	.24600
  1501	.16900
  1511	.22500
  1521	.36700
  1531	.35600
  1541	.35500
  1551	.34400
  1561	.31500
  1571	.33400
  1581	.21700
  1591	.27800
  1601	.34700
  1611	.32100
  1621	.32600
  1631	.31400
  1641	.33500
  1651	.32200
  1661	.34900
  1671	.35700
  1681	.34000
  1691	.34500
  1701	.39800
  1711	.40400
  1721	.34400
  1731	.33100
  1741	.28600
  1751	.29500
  1761	.24000
  1771	.31700
  1781	.34000
  1791	.39500
  1801	.33900
  1811	.47500
  1821	.30500
  1831	.32400
  1841	.29300
  1851	.32100
  1861	.27300
  1871	.41700
  1881	.37300
  1891	.38200
  1901	.33600
  1911	.31100
  1921	.29600
  1931	.30000
  1941	.34900
  1951	.32300
  1961	.32100
  1971	.13900
  1981	.13900
  1991	.12900
  2001	.13600
  2011	.13900
  2021	.15300
  2031	.13600
  2041	.16500
  2051	.14100
  2061	.18200
  2071	.16000
  2081	.15400
  2091	.17900
  2101	.17200
  2111	.18100
  2121	.18500
  2131	.18300
  2141	.18800
  2151	.19500
  2161	.16700
  2171	.17600
  2181	.13900
  2191	.18700
  2201	.15800
  2211	.15900
  2221	.16200
  2231	.18000
  2241	.17000
  2251	.14900
  2261	.12600
  2271	.14400
  2281	.14500
  2291	.13800
  2301	.13000
  2311	.11800
  2321	.16200
  2331	.11900
  2341	.14600
  2351	.13500
  2361	.16100
  2371	.16400
  2381	.15800
  2391	.11700
  2401	.07200
  2411	.00300
  2421	.00400
  2431	.00500
  2441	.00300
  2451	.00300
  2461	.00300
  2471	.00300
  2481	.00500
  2491	.00400
  2501	.00500
  2511	.00900
  2521	.06300
  2531	.05800
  2541	.01100
  2551	.00200
  2561	.00300
  2571	.00300
  2581	.00600
  2591	.00300
  2601	.00200
  2611	.00300
  2621	.00400
  2631	.00300
  2641	.00200
  2651	.00500
  2661	.00200
  2671	.00500
  2681	.00300
  2691	.00200
  2701	.00400
  2711	.00200
  2721	.00300
  2731	.00300
  2741	.00300
  2751	.00200
  2761	.00300
  2771	.00300
  2781	.00300
  2791	.00200
  2801	.00200
  2811	.00400
  2821	.00300
  2831	.00300
  2841	.00800
  2851	.00300
  2861	.00300
  2871	.00200
  2881	.00300
  2891	.00300
  2901	.00200
  2911	.00300
  2921	.00300
  2931	.00300
  2941	.00300
  2951	.00200
  2961	.00200
  2971	.00300
  2981	.00200
  2991	.00300
  3001	.00200
  3011	.00300
  3021	.00200
  3031	.00300
  3041	.00300
  3051	.00300
  3061	.00200
  3071	.00300
  3081	.00200
  3091	.00200
  3101	.00200
  3111	.00200
  3121	.00400
  3131	.00500
  3141	.00500
  3151	.00700
  3161	.00400
  3171	.00300
  3181	.00300
  3191	.00300
  3201	.00200
  3211	.00300
  3221	.00200
  3231	.00300
  3241	.00200
  3251	.00200
  3261	.00300
  3271	.00200
  3281	.00200
  3291	.00200
  3301	.00400
  3311	.00200
  3321	.00300
  3331	.00300
  3341	.00200
  3351	.00300
  3361	.00200
  3371	.00200
  3381	.00200
  3391	.00200
  3401	.04500
  3411	.05900
  3421	.16200
  3431	.36800
  3441	.32900
  3451	.34000
  3461	.40100
  3471	.35900
  3481	.32400
  3491	.26900
  3501	.28400
  3511	.27800
  3521	.27100
  3531	.27900
  3541	.26700
  3551	.27300
  3561	.26100
  3571	.26400
  3581	.19400
  3591	.27100
  3601	.27800
  3611	.24800
  3621	.24800
  3631	.26200
  3641	.25100
  3651	.19800
  3661	.17800
  3671	.19000
  3681	.18400
  3691	.17100
  3701	.18600
  3711	.21000
  3721	.25200
  3731	.22800
  3741	.21200
  3751	.19100
  3761	.20900
  3771	.22000
  3781	.26000
  3791	.30200
  3801	.21100
  3811	.22400
  3821	.21700
  3831	.20900
  3841	.20400
  3851	.21000
  3861	.20200
  3871	.20100
  3881	.20100
  3891	.21200
  3901	.20200
  3911	.23500
  3921	.23900
  3931	.20400
  3941	.21000
  3951	.20500
  3961	.20800
  3971	.19400
  3981	.17700
  3991	.19400
  4001	.21800
  4011	.20500
  4021	.21000
  4031	.21000
  4041	.19400
  4051	.19300
  4061	.24200
  4071	.21200
  4081	.20500
  4091	.22100
  4101	.20000
  4111	.19800
  4121	.20300
  4131	.17300
  4141	.19800
  4151	.25100
  4161	.27200
  4171	.24700
  4181	.15300
  4191	.11300
  4201	.21700
  4211	.21500
  4221	.22900
  4231	.24200
  4241	.23200
  4251	.21900
  4261	.21400
  4271	.23700
  4281	.22700
  4291	.24500
  4301	.26400
  4311	.25700
  4321	.23100
  4331	.21500
  4341	.22700
  4351	.26400
  4361	.25100
  4371	.23900
  4381	.23000
  4391	.23300
  4401	.22300
  4411	.25100
  4421	.24500
  4431	.29300
  4441	.26800
  4451	.21200
  4461	.17500
  4471	.27300
  4481	.24100
  4491	.22600
  4501	.21900
  4511	.02400
  4521	.00200
  4531	.00200
  4541	.00200
  4551	.00200
  4561	.00400
  4571	.00500
  4581	.00300
  4591	.00300
  4601	.23700
  4611	.28700
  4621	.31100
  4631	.25400
  4641	.27100
  4651	.30600
  4661	.26400
  4671	.25700
  4681	.26000
  4691	.23600
  4701	.27100
  4711	.28300
  4721	.25500
  4731	.25100
  4741	.27900
  4751	.28100
  4761	.27500
  4771	.25400
  4781	.15400
  4791	.08100
  4801	.09100
  4811	.07100
  4821	.07700
  4831	.06300
  4841	.04800
  4851	.05200
  4861	.07800
  4871	.12500
  4881	.10200
  4891	.11800
  4901	.12300
  4911	.08000
  4921	.07200
  4931	.03800
  4941	.00500
  4951	.00300
  4961	.00600
  4971	.00300
  4981	.00300
  4991	.00400
  5001	.00300
  5011	.00500
  5021	.00400
  5031	.00600
  5041	.00600
  5051	.00700
  5061	.00700
  5071	.00600
  5081	.00500
  5091	.00900
  5101	.00600
  5111	.00600
  5121	.00600
  5131	.00900
  5141	.01100
  5151	.00800
  5161	.00600
  5171	.00500
  5181	.00200
  5191	.00200
  5201	.00200
  5211	.00200
  5221	.00200
  5231	.00200
  5241	.00200
  5251	.00400
  5261	.00800
  5271	.00300
  5281	.00400
  5291	.00300
  5301	.00300
  5311	.05500
  5321	.12000
  5331	.12200
  5341	.03300
  5351	.00200
  5361	.00300
  5371	.00300
  5381	.00200
  5391	.00200
  5401	.00800
  5411	.00500
  5421	.00300
  5431	.00300
  5441	.00300
  5451	.00200
  5461	.00300
  5471	.00200
  5481	.00200
  5491	.00200
  5501	.00300
  5511	.00300
  5521	.00400
  5531	.00200
  5541	.00200
  5551	.00200
  5561	.00200
  5571	.00200
  5581	.00300
  5591	.00200
  5601	.00200
  5611	.00300
  5621	.00200
  5631	.00200
  5641	.00200
  5651	.00300
  5661	.00200
  5671	.00200
  5681	.00200
  5691	.00300
  5701	.00200
  5711	.00200
  5721	.00200
  5731	.00200
  5741	.00200
  5751	.00200
  5761	.00200
  5771	.00200
  5781	.00200
  5791	.00200
  5801	.00200
  5811	.00200
  5821	.00300
  5831	.00200
  5841	.00200
  5851	.00200
  5861	.00300
  5871	.00200
  5881	.00200
  5891	.00200
  5901	.00200
  5911	.00200
  5921	.00300
  5931	.00200
  5941	.00200
  5951	.00200
  5961	.00200
  5971	.00200
  5981	.00200
  5991	.00200
  6001	.00200
  6011	.00300
  6021	.00200
  6031	.00200
  6041	.00200
  6051	.00200
  6061	.00200
  6071	.00300
  6081	.00200
  6091	.00200
  6101	.00300
  6111	.00300
  6121	.00200
  6131	.00300
  6141	.00200
  6151	.00500
  6161	.00200
  6171	.00200
  6181	.00300
  6191	.00200
  6201	.00300
  6211	.00400
  6221	.00400
  6231	.00200
  6241	.00200
  6251	.00200
  6261	.00300
  6271	.00300
  6281	.00300
  6291	.00200
  6301	.00200
  6311	.00300
  6321	.00200
  6331	.00200
  6341	.00200
  6351	.00200
  6361	.00300
  6371	.00200
  6381	.00200
  6391	.00200
  6401	.00200
  6411	.00200
  6421	.00200
  6431	.00200
  6441	.00200
  6451	.00200
  6461	.00200
  6471	.00200
  6481	.00300
  6491	.00300
  6501	.00200
  6511	.00200
  6521	.00200
  6531	.00200
  6541	.00200
  6551	.00200
  6561	.00200
  6571	.00200
  6581	.00200
  6591	.00200
  6601	.00200
  6611	.00200
  6621	.00200
  6631	.00300
  6641	.00300
  6651	.00200
  6661	.00200
  6671	.00200
  6681	.00200
  6691	.00200
  6701	.00200
  6711	.00200
  6721	.00200
  6731	.00200
  6741	.00200
  6751	.00200
  6761	.00200
  6771	.00300
  6781	.00300
  6791	.00400
  6801	.00300
  6811	.00200
  6821	.00200
  6831	.00200
  6841	.00300
  6851	.00300
  6861	.00300
  6871	.00300
  6881	.00300
  6891	.00200
  6901	.00200
  6911	.00200
  6921	.00200
  6931	.00200
  6941	.00200
  6951	.00200
  6961	.00200
  6971	.00200
  6981	.00200
  6991	.00200
  7001	.00200
  7011	.00200
  7021	.00200
  7031	.00200
  7041	.00200
  7051	.00200
  7061	.00200
  7071	.00200
  7081	.00200
  7091	.00200
  7101	.00200
  7111	.00200
  7121	.00200
  7131	.00200
  7141	.00500
  7151	.00200
  7161	.00200
  7171	.00200
  7181	.00200
  7191	.00200
  7201	.00200
  7211	.00200
  7221	.00400
  7231	.00200
  7241	.00300
