     1	.00200
    11	.00200
    21	.00200
    31	.00200
    41	.00200
    51	.00200
    61	.00500
    71	.00200
    81	.00700
    91	.00300
   101	.00400
   111	.00200
   121	.00200
   131	.00200
   141	.00200
   151	.00200
   161	.00200
   171	.00200
   181	.00200
   191	.00200
   201	.00200
   211	.00200
   221	.00200
   231	.00200
   241	.00200
   251	.00200
   261	.00200
   271	.00200
   281	.00200
   291	.00200
   301	.00200
   311	.00200
   321	.00200
   331	.00200
   341	.00200
   351	.00200
   361	.00200
   371	.00200
   381	.00200
   391	.00400
   401	.00300
   411	.00200
   421	.00200
   431	.00200
   441	.00200
   451	.00200
   461	.00200
   471	.00200
   481	.00200
   491	.00200
   501	.00200
   511	.00200
   521	.00200
   531	.00200
   541	.00200
   551	.00200
   561	.00200
   571	.00200
   581	.00200
   591	.00200
   601	.00200
   611	.00200
   621	.00200
   631	.00200
   641	.00200
   651	.00200
   661	.00200
   671	.00200
   681	.00300
   691	.00200
   701	.00200
   711	.00200
   721	.00300
   731	.00200
   741	.00200
   751	.00200
   761	.00200
   771	.00200
   781	.00200
   791	.00200
   801	.00200
   811	.00200
   821	.00200
   831	.00200
   841	.00200
   851	.00200
   861	.00200
   871	.00200
   881	.00200
   891	.00200
   901	.00200
   911	.00200
   921	.00200
   931	.00200
   941	.00200
   951	.00200
   961	.00200
   971	.00200
   981	.00200
   991	.00400
  1001	.00200
  1011	.00200
  1021	.00200
  1031	.00200
  1041	.00200
  1051	.00200
  1061	.00200
  1071	.00200
  1081	.00200
  1091	.00200
  1101	.00400
  1111	.00200
  1121	.00200
  1131	.00400
  1141	.00200
  1151	.00200
  1161	.00200
  1171	.00200
  1181	.00200
  1191	.00200
  1201	.00200
  1211	.00200
  1221	.00200
  1231	.00200
  1241	.00200
  1251	.00200
  1261	.00200
  1271	.00200
  1281	.00500
  1291	.00200
  1301	.00200
  1311	.00200
  1321	.00200
  1331	.00200
  1341	.00200
  1351	.00200
  1361	.00200
  1371	.00200
  1381	.00200
  1391	.00200
  1401	.00300
  1411	.00200
  1421	.00500
  1431	.00200
  1441	.00600
  1451	.00300
  1461	.00200
  1471	.00300
  1481	.00400
  1491	.00300
  1501	.00200
  1511	.00200
  1521	.00300
  1531	.00200
  1541	.00200
  1551	.00200
  1561	.00200
  1571	.00300
  1581	.00200
  1591	.00200
  1601	.00300
  1611	.00300
  1621	.00300
  1631	.00200
  1641	.00500
  1651	.00200
  1661	.00300
  1671	.00300
  1681	.00500
  1691	.00300
